event_id,comp_id,event_name,date,weight_class,fighter_a_id,fighter_a,fighter_b_id,fighter_b,winner,completed,round,clock,method,method_detail
400859828,222197,UFC Fight Night: Rothwell vs. dos Santos,2016-04-10,Bantamweight,3109134,Ian Entwistle,3128373,Alejandro Perez,b,True,1,4:04,ko_tko,Punches
400859828,222198,UFC Fight Night: Rothwell vs. dos Santos,2016-04-10,Bantamweight,3972436,Filip Pejic,3728368,Damian Stasiak,b,True,1,2:16,submission,Rear Naked Choke
400864325,221256,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Lightweight,3085551,Beneil Dariush,2960681,Michael Chiesa,b,True,2,1:20,submission,Rear Naked Choke
400864325,221257,UFC Fight Night: Teixeira vs. Evans,2016-04-16,W Bantamweight,3081041,Bethe Correia,2995167,Raquel Pennington,b,True,3,5:00,decision,
400864325,221595,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Welterweight,2504639,Court McGee,3043484,Santiago Ponzinibbio,b,True,1,4:15,ko_tko,Punch
400864325,221675,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Middleweight,3918015,Oluwale Bamgbose,2965138,Cezar Ferreira,b,True,3,5:00,decision,
400864325,221875,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Bantamweight,2609397,John Dodson,2335783,Manvel Gamburyan,a,True,1,0:37,ko_tko,Punches
400864325,222275,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Welterweight,3039886,Elizeu Zaleski dos Santos,3070416,Omari Akhmedov,a,True,3,3:03,ko_tko,Knee
400864325,222315,UFC Fight Night: Teixeira vs. Evans,2016-04-16,Welterweight,3960071,Randy Brown,3890654,Michael Graves,b,True,2,2:31,submission,Rear Naked Choke
400864325,221255,UFC Fight Night: Teixeira vs. Evans,2016-04-17,Catch Weight,2611557,Khabib Nurmagomedov,3026393,Darrell Horcher,a,True,2,3:38,ko_tko,Punches
400864325,221258,UFC Fight Night: Teixeira vs. Evans,2016-04-17,W Strawweight,3032973,Rose Namajunas,3032972,Tecia Pennington,a,True,3,5:00,decision,
400864325,221260,UFC Fight Night: Teixeira vs. Evans,2016-04-17,Light Heavyweight,2504929,Glover Teixeira,2335465,Rashad Evans,a,True,1,1:48,ko_tko,Punch
400864325,221261,UFC Fight Night: Teixeira vs. Evans,2016-04-17,Featherweight,2354087,Cub Swanson,2958022,Hacran Dias,a,True,3,5:00,decision,
400866708,221495,UFC 197: Jones vs. Saint Preux,2016-04-23,Light Heavyweight,2558075,Marcos Rogerio de Lima,3026131,Clint Hester,a,True,1,4:35,submission,Arm Triangle
400866708,221735,UFC 197: Jones vs. Saint Preux,2016-04-23,Lightweight,2335688,Efrain Escudero,3084459,Kevin Lee,b,True,3,5:00,decision,
400866708,223194,UFC 197: Jones vs. Saint Preux,2016-04-23,Heavyweight,3023815,Walt Harris,3038389,Cody East,a,True,1,4:18,ko_tko,Punches
400866708,221239,UFC 197: Jones vs. Saint Preux,2016-04-24,Flyweight,2512089,Demetrious Johnson,3023388,Henry Cejudo,a,True,1,2:49,ko_tko,Knees
400866708,221240,UFC 197: Jones vs. Saint Preux,2016-04-24,Light Heavyweight,2335639,Jon Jones,2500735,Ovince Saint Preux,a,True,5,5:00,decision,
400866708,221278,UFC 197: Jones vs. Saint Preux,2016-04-24,Middleweight,3009717,Robert Whittaker,2504667,Rafael Natal,a,True,3,5:00,decision,
400866708,221521,UFC 197: Jones vs. Saint Preux,2016-04-24,W Strawweight,2559934,Carla Esparza,3041458,Juliana Lima,a,True,3,5:00,decision,
400866708,221555,UFC 197: Jones vs. Saint Preux,2016-04-24,Featherweight,3155420,Yair Rodriguez,3074464,Andre Fili,a,True,2,2:15,ko_tko,Kick
400866708,221575,UFC 197: Jones vs. Saint Preux,2016-04-24,Lightweight,3901117,Glaico Franca,2960682,James Vick,b,True,3,5:00,decision,
400866708,221661,UFC 197: Jones vs. Saint Preux,2016-04-24,Lightweight,2504171,Anthony Pettis,2526299,Edson Barboza,b,True,3,5:00,decision,
400866708,221715,UFC 197: Jones vs. Saint Preux,2016-04-24,Welterweight,2968419,Danny Roberts,2585966,Dominique Steele,a,True,3,5:00,decision,
400866708,221955,UFC 197: Jones vs. Saint Preux,2016-04-24,Flyweight,3002028,Sergio Pettis,3153248,Chris Kelades,a,True,3,5:00,decision,
400859829,221895,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Light Heavyweight,2996767,Francimar Barroso,3026263,Nikita Krylov,b,True,2,3:11,submission,Rear Naked Choke
400859829,222025,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Heavyweight,2493018,Antonio Silva,2335727,Stefan Struve,b,True,1,0:16,ko_tko,Punch
400859829,222026,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Middleweight,2511447,Magnus Cedenblad,3166073,Garreth McLellan,a,True,2,0:47,ko_tko,Kick
400859829,222027,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Lightweight,2585978,Yan Cabral,2502041,Reza Madadi,b,True,3,1:56,ko_tko,Punch
400859829,222028,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Heavyweight,2354269,Andrei Arlovski,2335516,Alistair Overeem,b,True,2,1:12,ko_tko,Punch
400859829,222029,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Lightweight,2998786,Rustam Khabilov,3027534,Chris Wade,a,True,3,5:00,decision,
400859829,222075,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Welterweight,2968990,Gunnar Nelson,3077132,Albert Tumenov,a,True,2,3:15,submission,Rear Naked Choke
400859829,222375,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Lightweight,2990848,Jon Tuck,4011299,Josh Emmett,b,True,3,5:00,decision,
400859829,222395,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Welterweight,3001934,Dominic Waters,3152929,Leon Edwards,b,True,3,5:00,decision,
400859829,222707,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,W Strawweight,3024389,Heather Clark,3102702,Karolina Kowalkiewicz,b,True,3,5:00,decision,
400859829,222801,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Flyweight,2613374,Kyoji Horiguchi,2989848,Neil Seery,a,True,3,5:00,decision,
400859829,223040,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,W Bantamweight,2552777,Germaine de Randamie,3995914,Anna Elmose,a,True,1,3:46,ko_tko,Knee
400859829,223375,UFC Fight Night: Overeem vs. Arlovski,2016-05-08,Flyweight,2989176,Willie Gates,3126373,Ulka Sasaki,b,True,2,3:30,submission,Rear Naked Choke
400861388,221078,UFC 198: Werdum vs. Miocic,2016-05-14,Welterweight,2335666,Matt Brown,2335778,Demian Maia,b,True,3,4:31,submission,Rear Naked Choke
400861388,221080,UFC 198: Werdum vs. Miocic,2016-05-14,Middleweight,2354057,Vitor Belfort,2431314,Jacare Souza,b,True,1,4:38,ko_tko,Punches
400861388,221082,UFC 198: Werdum vs. Miocic,2016-05-14,Middleweight,2335475,Nate Marquardt,3045798,Thiago Santos,b,True,1,3:39,ko_tko,Punch
400861388,221635,UFC 198: Werdum vs. Miocic,2016-05-14,Light Heavyweight,2536068,Patrick Cummins,2381659,Rogerio Nogueira,b,True,1,4:52,ko_tko,Punches
400861388,221636,UFC 198: Werdum vs. Miocic,2016-05-14,Welterweight,3108775,Warlley Alves,3111927,Bryan Barberena,b,True,3,5:00,decision,
400861388,221836,UFC 198: Werdum vs. Miocic,2016-05-14,Heavyweight,2504951,Stipe Miocic,2354533,Fabricio Werdum,a,True,1,2:47,ko_tko,Punch
400861388,222178,UFC 198: Werdum vs. Miocic,2016-05-14,Welterweight,2965133,Sergio Moraes,4010677,Luan Chagas,none,True,3,5:00,draw,
400861388,222179,UFC 198: Werdum vs. Miocic,2016-05-14,Lightweight,2516135,Francisco Trinaldo,2504257,Yancy Medeiros,a,True,3,5:00,decision,
400861388,222457,UFC 198: Werdum vs. Miocic,2016-05-14,Featherweight,3028863,Renato Moicano,3083644,Zubaira Tukhugov,a,True,3,5:00,decision,
400861388,222476,UFC 198: Werdum vs. Miocic,2016-05-14,Light Heavyweight,2335514,Mauricio Rua,3112020,Corey Anderson,a,True,3,5:00,decision,
400861388,222795,UFC 198: Werdum vs. Miocic,2016-05-14,Bantamweight,2617539,John Lineker,3090451,Rob Font,a,True,3,5:00,decision,
400861388,222955,UFC 198: Werdum vs. Miocic,2016-05-14,Catch Weight,2354564,Cris Cyborg,2970430,Leslie Smith,a,True,1,1:21,ko_tko,Punch
400869909,222631,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Heavyweight,3904457,Chris de la Rocha,3988727,Adam Milstead,b,True,2,4:01,ko_tko,Punches
400869909,222632,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Bantamweight,3071362,Thomas Almeida,3163637,Cody Garbrandt,b,True,1,2:53,ko_tko,Punches
400869909,222633,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Lightweight,2504556,Erik Koch,3011426,Shane Campbell,a,True,2,3:02,submission,Rear Naked Choke
400869909,222634,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Lightweight,2969823,Jordan Rinaldi,2976752,Abel Trujillo,b,True,3,5:00,decision,
400869909,222655,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Welterweight,2556793,Lorenz Larkin,2500857,Jorge Masvidal,a,True,3,5:00,decision,
400869909,222656,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Welterweight,2504957,Tarec Saffiedine,2500630,Rick Story,b,True,3,5:00,decision,
400869909,222657,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Lightweight,2354104,Joshua Burkman,3099985,Paul Felder,b,True,3,5:00,decision,
400869909,222658,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Featherweight,2504550,Renan Barao,2335673,Jeremy Stephens,b,True,3,5:00,decision,
400869909,222659,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Middleweight,2988175,Jake Collier,3108862,Alberto Uda,a,True,2,1:06,ko_tko,Spinning Back Kick
400869909,222660,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Middleweight,2502414,Chris Camozzi,2557028,Vitor Miranda,a,True,3,5:00,decision,
400869909,222796,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,W Bantamweight,2569886,Sara McMann,3005099,Jessica Eye,a,True,3,5:00,decision,
400869909,223103,UFC Fight Night: Almeida vs. Garbrandt,2016-05-30,Bantamweight,2504179,Bryan Caraway,3031559,Aljamain Sterling,a,True,3,5:00,decision,
400869908,222495,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Middleweight,2504954,Kevin Casey,2965188,Elvis Mutapcic,none,True,3,5:00,draw,
400869908,222815,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Light Heavyweight,3159585,Jonathan Wilson,3991049,Henrique da Silva,b,True,2,4:11,ko_tko,Punches
400869908,222975,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Welterweight,3093653,Sean Strickland,3140871,Tom Breese,a,True,3,5:00,decision,
400869908,260856,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Lightweight,3952413,Polo Reyes,3953367,Dong Hyun Ma,a,True,3,1:52,ko_tko,Punch
400869908,222175,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Middleweight,2519811,Luke Rockhold,2335602,Michael Bisping,b,True,1,3:36,ko_tko,Punch
400869908,222176,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Bantamweight,2335888,Dominick Cruz,2335682,Urijah Faber,a,True,5,5:00,decision,
400869908,222435,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Lightweight,2506549,Dustin Poirier,2502364,King Green,a,True,1,2:53,ko_tko,Punch
400869908,222475,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Lightweight,3085551,Beneil Dariush,2960682,James Vick,a,True,1,4:16,ko_tko,Punch
400869908,223520,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Featherweight,2335690,Cole Miller,2552906,Alex Caceres,b,True,3,5:00,decision,
400869908,223555,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Featherweight,3045737,Brian Ortega,2335674,Clay Guida,a,True,3,4:40,ko_tko,Knee
400869908,223575,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Middleweight,2335497,Dan Henderson,2501238,Hector Lombard,a,True,2,1:27,ko_tko,Elbow
400869908,223576,UFC 199: Rockhold vs. Bisping 2,2016-06-05,W Strawweight,2989128,Jessica Penne,3024395,Jessica Andrade,b,True,2,2:56,ko_tko,Punches
400869908,223780,UFC 199: Rockhold vs. Bisping 2,2016-06-05,Featherweight,2614933,Max Holloway,2504178,Ricardo Lamas,a,True,3,5:00,decision,
400869990,222995,UFC Fight Night: MacDonald vs. Thompson,2016-06-18,Welterweight,3088810,Colby Covington,4022217,Jonathan Meunier,a,True,3,0:54,submission,Rear Naked Choke
400869990,223000,UFC Fight Night: MacDonald vs. Thompson,2016-06-18,Middleweight,3096578,Elias Theodorou,2559758,Sam Alvey,a,True,3,5:00,decision,
400869990,223806,UFC Fight Night: MacDonald vs. Thompson,2016-06-18,W Strawweight,3031587,Randa Markos,3150679,Jocelyn Jones-Lybarger,a,True,3,5:00,decision,
400869990,224755,UFC Fight Night: MacDonald vs. Thompson,2016-06-18,Flyweight,3044633,Ali Bagautinov,3908742,Geane Herrera,a,True,3,5:00,decision,
400869990,222177,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Welterweight,2501814,Rory MacDonald,2615077,Stephen Thompson,b,True,5,5:00,decision,
400869990,222555,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Welterweight,2479918,Donald Cerrone,2335448,Patrick Cote,a,True,3,2:35,ko_tko,Punches
400869990,222895,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Lightweight,3011425,Jason Saggo,3037050,Leandro Silva,a,True,3,5:00,decision,
400869990,222996,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Lightweight,3096577,Olivier Aubin-Mercier,3965445,Thibault Gouti,a,True,3,2:28,submission,Rear Naked Choke
400869990,222997,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Light Heavyweight,2504818,Misha Cirkunov,3994033,Ion Cutelaba,a,True,3,1:22,submission,Arm Triangle
400869990,222998,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Middleweight,2335807,Tamdan McCrory,3074465,Krzysztof Jotko,b,True,1,0:59,ko_tko,Punch
400869990,222999,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Light Heavyweight,2504809,Steve Bosse,2984771,Sean O'Connell,a,True,3,5:00,decision,
400869990,223837,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,Bantamweight,3001208,Chris Beal,2514885,Joe Soto,b,True,3,3:39,submission,Rear Naked Choke
400869990,224016,UFC Fight Night: MacDonald vs. Thompson,2016-06-19,W Flyweight,2970382,Valerie Letourneau,3028064,Joanne Wood,b,True,3,2:44,ko_tko,Kick
400874810,223595,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Lightweight,2335687,Rafael Dos Anjos,2431333,Eddie Alvarez,b,True,1,3:49,ko_tko,Punches
400874810,224015,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Lightweight,2589005,Mitch Clarke,3011927,Joe Duffy,b,True,1,0:25,submission,Rear Naked Choke
400874810,224017,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Lightweight,2529520,John Makdessi,3114626,Mehdi Baghdad,a,True,3,5:00,decision,
400874810,224035,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Bantamweight,2557518,Anthony Birchak,3093507,Dileno Lopes,a,True,3,5:00,decision,
400874810,224036,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Heavyweight,2560713,Derrick Lewis,2487721,Roy Nelson,a,True,3,5:00,decision,
400874810,224212,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Welterweight,3172112,Belal Muhammad,3045738,Alan Jouban,b,True,3,5:00,decision,
400874810,224213,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Welterweight,2488464,Mike Pyle,3091100,Alberto Mina,b,True,2,1:17,ko_tko,Flying Knee
400874810,224214,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Welterweight,3045887,Vicente Luque,3952411,Alvaro Herrera,a,True,2,3:52,submission,D'Arce Choke
400874810,224215,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Lightweight,3022394,Lukasz Sajewski,3090197,Gilbert Burns,b,True,1,4:57,submission,Armbar
400874810,224216,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Bantamweight,2965200,Reginaldo Vieira,3155422,Marco Beltran,b,True,2,3:04,submission,Rear Naked Choke
400874810,224619,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Bantamweight,3027511,Russell Doane,3045734,Pedro Munhoz,b,True,1,2:08,submission,Guillotine Choke
400874810,224895,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Bantamweight,2565792,Felipe Arantes,2555639,Jerrod Sanders,a,True,2,1:39,submission,Armbar
400860810,223342,The Ultimate Fighter 23 Finale,2016-07-08,Welterweight,3095328,Li Jingliang,3949547,Anton Zafir,a,True,1,2:46,ko_tko,Punches
400860810,223884,The Ultimate Fighter 23 Finale,2016-07-08,Lightweight,3089915,Jake Matthews,3084459,Kevin Lee,b,True,1,4:06,ko_tko,Punches
400818923,223056,UFC 200: Tate vs. Nunes,2016-07-09,Lightweight,2335671,Diego Sanchez,2335676,Joe Lauzon,b,True,1,1:26,ko_tko,Punches
400818923,223057,UFC 200: Tate vs. Nunes,2016-07-09,Middleweight,2431313,Gegard Mousasi,3045798,Thiago Santos,a,True,1,4:32,ko_tko,Punch
400818923,223077,UFC 200: Tate vs. Nunes,2016-07-09,Lightweight,2335718,Jim Miller,2354524,Takanori Gomi,a,True,1,2:18,ko_tko,Punches
400860810,222215,The Ultimate Fighter 23 Finale,2016-07-09,W Strawweight,3106617,Joanna Jedrzejczyk,3011878,Claudia Gadelha,a,True,5,5:00,decision,
400860810,223343,The Ultimate Fighter 23 Finale,2016-07-09,Lightweight,2502444,Ross Pearson,3017946,Will Brooks,b,True,3,5:00,decision,
400860810,223344,The Ultimate Fighter 23 Finale,2016-07-09,Middleweight,2965138,Cezar Ferreira,2512976,Anthony Smith,a,True,3,5:00,decision,
400860810,224018,The Ultimate Fighter 23 Finale,2016-07-09,Lightweight,3897005,Joaquim Silva,3904497,Andrew Holbrook,a,True,1,0:34,ko_tko,Punch
400860810,224055,The Ultimate Fighter 23 Finale,2016-07-09,Featherweight,3093026,Dooho Choi,2354193,Thiago Tavares,a,True,1,2:42,ko_tko,Punch
400860810,224595,The Ultimate Fighter 23 Finale,2016-07-09,Featherweight,2335689,Gray Maynard,3901006,Fernando Bruno,a,True,3,5:00,decision,
400860810,224796,The Ultimate Fighter 23 Finale,2016-07-09,Flyweight,2970798,John Moraga,3020090,Matheus Nicolau,b,True,3,5:00,decision,
400860810,226115,The Ultimate Fighter 23 Finale,2016-07-09,W Strawweight,4020435,Tatiana Suarez,3923486,Amanda Cooper,a,True,1,3:43,submission,D'Arce Choke
400860810,226116,The Ultimate Fighter 23 Finale,2016-07-09,Light Heavyweight,3104854,Andrew Sanchez,4028627,Khalil Rountree Jr.,a,True,3,5:00,decision,
400860810,226117,The Ultimate Fighter 23 Finale,2016-07-09,Light Heavyweight,3918208,Cory Hendricks,3114141,Josh Stansbury,b,True,3,5:00,decision,
400818923,223055,UFC 200: Tate vs. Nunes,2016-07-10,Featherweight,2447641,José Aldo,2335694,Frankie Edgar,a,True,5,5:00,decision,
400818923,223058,UFC 200: Tate vs. Nunes,2016-07-10,Heavyweight,2335654,Cain Velasquez,2504648,Travis Browne,a,True,1,4:57,ko_tko,Punches
400818923,223075,UFC 200: Tate vs. Nunes,2016-07-10,Lightweight,3912106,Sage Northcutt,3951294,Enrique Marin,a,True,3,5:00,decision,
400818923,223076,UFC 200: Tate vs. Nunes,2016-07-10,Welterweight,2354130,Johny Hendricks,3026011,Kelvin Gastelum,b,True,3,5:00,decision,
400818923,223295,UFC 200: Tate vs. Nunes,2016-07-10,W Bantamweight,2553021,Miesha Tate,2516131,Amanda Nunes,b,True,1,3:16,submission,Rear Naked Choke
400818923,223345,UFC 200: Tate vs. Nunes,2016-07-10,W Bantamweight,2987934,Cat Zingano,2951361,Julianna Peña,b,True,3,5:00,decision,
400818923,224457,UFC 200: Tate vs. Nunes,2016-07-10,Bantamweight,2611719,TJ Dillashaw,2354364,Raphael Assuncao,a,True,3,5:00,decision,
400818923,225282,UFC 200: Tate vs. Nunes,2016-07-10,Heavyweight,2335298,Brock Lesnar,2354347,Mark Hunt,none,True,3,5:00,,
400818923,226139,UFC 200: Tate vs. Nunes,2016-07-10,Light Heavyweight,2509290,Daniel Cormier,2335447,Anderson Silva,a,True,3,5:00,decision,
400874870,223778,UFC Fight Night: McDonald vs. Lineker,2016-07-13,Lightweight,3025285,Scott Holtzman,2517112,Cody Pfister,a,True,3,5:00,decision,
400874870,223903,UFC Fight Night: McDonald vs. Lineker,2016-07-13,Middleweight,3971496,Devin Clark,3960082,Alex Nicholson,b,True,1,4:57,ko_tko,Punch
400874870,224678,UFC Fight Night: McDonald vs. Lineker,2016-07-13,Bantamweight,2503659,Rani Yahya,3944372,Matthew Lopez,a,True,3,4:19,submission,Arm Triangle
400874870,225542,UFC Fight Night: McDonald vs. Lineker,2016-07-13,W Strawweight,3910104,Cortney Casey,3972432,Cristina Stanciu,a,True,1,2:36,ko_tko,Elbows
400874870,225855,UFC Fight Night: McDonald vs. Lineker,2016-07-13,Middleweight,3947030,Eric Spicely,2559758,Sam Alvey,b,True,1,2:43,submission,Guillotine Choke
400874870,226035,UFC Fight Night: McDonald vs. Lineker,2016-07-13,W Bantamweight,3075001,Lauren Murphy,4026490,Katlyn Cerminara,b,True,3,5:00,decision,
400874870,223779,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Middleweight,2335531,Tim Boetsch,2559935,Josh Samman,a,True,2,3:49,ko_tko,Punches
400874870,223805,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Flyweight,3087023,Louis Smolka,2594874,Ben Nguyen,a,True,2,4:41,ko_tko,Elbows
400874870,223815,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Welterweight,2497959,Kyle Noke,2335825,Keita Nakamura,b,True,2,4:59,submission,Rear Naked Choke
400874870,224355,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Lightweight,2560085,Tony Ferguson,3949555,Lando Vannata,a,True,2,2:22,submission,D'Arce Choke
400874870,224677,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Heavyweight,2335844,Aleksei Oleinik,3042167,Daniel Omielanczuk,b,True,3,5:00,decision,
400874870,224738,UFC Fight Night: McDonald vs. Lineker,2016-07-14,Bantamweight,2555668,Michael McDonald,2617539,John Lineker,b,True,1,2:43,ko_tko,Punch
400873536,223221,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Welterweight,3088812,Kamaru Usman,2950951,Alexander Yakovlev,a,True,3,5:00,decision,
400873536,223223,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Welterweight,3417396,Alex Oliveira,3106310,James Moontasri,a,True,3,5:00,decision,
400873536,223224,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Heavyweight,3164008,Luis Henrique,3997030,Dmitrii Smoliakov,a,True,2,3:58,submission,Rear Naked Choke
400873536,224278,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Bantamweight,3027601,Frankie Saenz,2504561,Eddie Wineland,b,True,3,1:54,ko_tko,Punches
400873536,224695,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Lightweight,3028712,Michel Prazeres,2514776,JC Cottrell,a,True,3,5:00,decision,
400873536,224696,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Featherweight,2504168,Darren Elkins,2965058,Godofredo Pepey,a,True,3,5:00,decision,
400873536,224975,UFC Fight Night: Holm vs. Shevchenko,2016-07-23,Featherweight,3028070,Jim Alers,3955317,Jason Knight,b,True,3,5:00,decision,
400873536,223804,UFC Fight Night: Holm vs. Shevchenko,2016-07-24,W Strawweight,2512985,Felice Herrig,3129344,Kailin Curran,a,True,1,1:59,submission,Rear Naked Choke
400873536,224277,UFC Fight Night: Holm vs. Shevchenko,2016-07-24,Lightweight,2526299,Edson Barboza,2470338,Gilbert Melendez,a,True,3,5:00,decision,
400873536,224280,UFC Fight Night: Holm vs. Shevchenko,2016-07-24,W Bantamweight,3028404,Holly Holm,2554705,Valentina Shevchenko,b,True,5,5:00,decision,
400873536,224697,UFC Fight Night: Holm vs. Shevchenko,2016-07-24,Heavyweight,3933168,Francis Ngannou,3023796,Bojan Mihajlovic,a,True,1,1:34,ko_tko,Punches
400876134,224295,UFC 201: Lawler vs. Woodley,2016-07-31,Welterweight,2431258,Robbie Lawler,2501926,Tyron Woodley,b,True,1,2:12,ko_tko,Punch
400876134,224617,UFC 201: Lawler vs. Woodley,2016-07-31,Lightweight,3104468,Damien Brown,3952890,Cesar Arzamendia,a,True,1,2:27,ko_tko,Punches
400876134,224618,UFC 201: Lawler vs. Woodley,2016-07-31,Welterweight,2502444,Ross Pearson,2500857,Jorge Masvidal,b,True,3,5:00,decision,
400876134,224918,UFC 201: Lawler vs. Woodley,2016-07-31,Bantamweight,2531855,Francisco Rivera,2960677,Erik Perez,b,True,3,5:00,decision,
400876134,224919,UFC 201: Lawler vs. Woodley,2016-07-31,Welterweight,3077809,Bojan Velickovic,3890654,Michael Graves,none,True,3,5:00,draw,
400876134,224995,UFC 201: Lawler vs. Woodley,2016-07-31,Welterweight,2335666,Matt Brown,2486942,Jake Ellenberger,b,True,1,1:46,ko_tko,Kick
400876134,224996,UFC 201: Lawler vs. Woodley,2016-07-31,Heavyweight,2506570,Damian Grabowski,3058475,Anthony Hamilton,b,True,1,0:14,ko_tko,Punches
400876134,225255,UFC 201: Lawler vs. Woodley,2016-07-31,Light Heavyweight,2335754,Ed Herman,3026263,Nikita Krylov,b,True,2,0:40,ko_tko,Kick
400876134,225318,UFC 201: Lawler vs. Woodley,2016-07-31,W Strawweight,3032973,Rose Namajunas,3102702,Karolina Kowalkiewicz,b,True,3,5:00,decision,
400876134,226195,UFC 201: Lawler vs. Woodley,2016-07-31,Flyweight,2512984,Wilson Reis,2972878,Hector Sandoval,a,True,1,1:49,submission,Rear Naked Choke
400876134,226365,UFC 201: Lawler vs. Woodley,2016-07-31,Flyweight,2992191,Ryan Benoit,3157944,Fredy Serrano,a,True,3,5:00,decision,
400880606,225521,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Featherweight,3155420,Yair Rodriguez,2552906,Alex Caceres,a,True,5,5:00,decision,
400880606,225522,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Middleweight,2335449,Thales Leites,2502414,Chris Camozzi,a,True,3,2:58,submission,Rear Naked Choke
400880606,225523,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Heavyweight,3097808,Viktor Pesta,3093559,Marcin Tybura,b,True,2,0:53,ko_tko,Kick
400880606,225524,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Featherweight,2354087,Cub Swanson,2488371,Tatsuya Kawajiri,a,True,3,5:00,decision,
400880606,225525,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Welterweight,2504639,Court McGee,2585966,Dominique Steele,a,True,3,5:00,decision,
400880606,225526,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Welterweight,3043484,Santiago Ponzinibbio,2512055,Zak Cummings,a,True,3,5:00,decision,
400880606,225957,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Featherweight,2527805,Dennis Bermudez,2555557,Rony Jason,a,True,3,5:00,decision,
